IEM_name,contributor,credit
FiiO FH7s,vsg,https://vsg.squig.link/data/
FiiO FH7s,precog,https://precog.squig.link/data/
FiiO FH7s,iemworld,https://iemworld.squig.link/data/
FiiO FH7s,data_mrs,https://squig.link/data_mrs/
Moondrop Blessing,kurin,https://kurin.squig.link/data/
Moondrop Blessing,precog,https://precog.squig.link/data/
55Hz J3s,hbb,https://hbb.squig.link/data/
Kinera Norn,hbb,https://hbb.squig.link/data/
Kinera Norn,timmyv,https://timmyv.squig.link/data/
Kinera Norn,precog,https://precog.squig.link/data/
InTime Sora,hbb,https://hbb.squig.link/data/
InTime Sora,data_mrs,https://squig.link/data_mrs/
InTime Sora,eplv,https://eplv.squig.link/data/
InTime Sora,jacstone,https://jacstone.squig.link/data/
InTime Sora,precog,https://precog.squig.link/data/
KZ ZST,pw,https://pw.squig.link/data/
KZ ZST,hbb,https://hbb.squig.link/data/
KZ ZST,kurin,https://kurin.squig.link/data/
KZ ZST,melatonin,https://melatonin.squig.link/data/
Final Audio A4000,recode,https://recode.squig.link/data/
Final Audio A4000,timmyv,https://timmyv.squig.link/data/
Final Audio A4000,precog,https://precog.squig.link/data/
Final Audio A4000,aftersound,https://aftersound.squig.link/data/
Final Audio A4000,nymz,https://nymz.squig.link/data/
Final Audio A4000,data_mrs,https://squig.link/data_mrs/
Moondrop Droplet,pw,https://pw.squig.link/data/
Moondrop Droplet,aftersound,https://aftersound.squig.link/data/
Moondrop Droplet,ianfann,https://ianfann.squig.link/data/
Moondrop Droplet,hobbytalk,https://hobbytalk.squig.link/data/
Moondrop Droplet,vsg,https://vsg.squig.link/data/
Moondrop Droplet,arn,https://arn.squig.link/data/
Moondrop Droplet,data_mrs,https://squig.link/data_mrs/
4-Acoustic Stagetone 8P,recode,https://recode.squig.link/data/
Rose Technics QT-7 Pro2,timmyv,https://timmyv.squig.link/data/
FiiO FHE:Eclipse,hbb,https://hbb.squig.link/data/
FiiO FHE:Eclipse,timmyv,https://timmyv.squig.link/data/
FiiO FHE:Eclipse,melatonin,https://melatonin.squig.link/data/
FiiO FHE:Eclipse,precog,https://precog.squig.link/data/
FiiO FHE:Eclipse,iemworld,https://iemworld.squig.link/data/
FiiO FHE:Eclipse,aftersound,https://aftersound.squig.link/data/
FiiO FHE:Eclipse,vsg,https://vsg.squig.link/data/
FiiO FHE:Eclipse,achoreviews,https://achoreviews.squig.link/data/
FiiO FHE:Eclipse,jacstone,https://jacstone.squig.link/data/
FiiO FHE:Eclipse,data_mrs,https://squig.link/data_mrs/
JVC FDX1,freeryder05,https://freeryder05.squig.link/data/
JVC FDX1,nymz,https://nymz.squig.link/data/
JVC FDX1,hbb,https://hbb.squig.link/data/
JVC FDX1,data_mrs,https://squig.link/data_mrs/
Penon Audio Impact,soundjedi,https://soundjedi.squig.link/data/
Penon Audio Impact,tgx78,https://tgx78.squig.link/data/
MiM Audio Dark Magician 2,soundjedi,https://soundjedi.squig.link/data/
MiM Audio Dark Magician 2,shortbus,https://shortbus.squig.link/data/
MiM Audio Dark Magician 2,pw,https://pw.squig.link/data/
MiM Audio Dark Magician 2,precog,https://precog.squig.link/data/
Bonako Royole,eplv,https://eplv.squig.link/data/
DUNU Talos,hbb,https://hbb.squig.link/data/
DUNU Talos,timmyv,https://timmyv.squig.link/data/
DUNU Talos,animagus,https://animagus.squig.link/data/
DUNU Talos,data_mrs,https://squig.link/data_mrs/
DUNU Talos,pw,https://pw.squig.link/data/
DUNU Talos,precog,https://precog.squig.link/data/
DUNU Talos,aftersound,https://aftersound.squig.link/data/
DUNU Talos,bedrock,https://bedrock.squig.link/data/
DUNU Talos,ianfann,https://ianfann.squig.link/data/
DUNU Talos,achoreviews,https://achoreviews.squig.link/data/
DUNU Talos,vsg,https://vsg.squig.link/data/
DUNU Talos,arn,https://arn.squig.link/data/
DUNU Talos,nymz,https://nymz.squig.link/data/
DUNU Talos,ankramutt,https://ankramutt.squig.link/data/
KZ VX10,pw,https://pw.squig.link/data/
Tansio Mirai TSMR Land,hbb,https://hbb.squig.link/data/
Seeaudio Nekoru,recode,https://recode.squig.link/data/
SeekReal Audio Fusion,hbb,https://hbb.squig.link/data/
HF16,recode,https://recode.squig.link/data/
FiiO FT3,vsg,https://vsg.squig.link/data/
4-Acoustic Symphonie,aftersound,https://aftersound.squig.link/data/
4-Acoustic Symphonie,recode,https://recode.squig.link/data/
Soundpeats Mini Pro HS,ianfann,https://ianfann.squig.link/data/
Soundpeats Mini Pro HS,pw,https://pw.squig.link/data/
Soundpeats Mini Pro HS,vortexreviews,https://vortexreviews.squig.link/data/
Soundpeats Mini Pro HS,kr0mka,https://kr0mka.squig.link/data/
Reecho Spring 1,hbb,https://hbb.squig.link/data/
Edifier Stax Spirit S3,vsg,https://vsg.squig.link/data/
Sweatshop IEMS 1+2,ianfann,https://ianfann.squig.link/data/
Moondrop Crescent,recode,https://recode.squig.link/data/
Moondrop Crescent,vortexreviews,https://vortexreviews.squig.link/data/
Moondrop Crescent,aftersound,https://aftersound.squig.link/data/
Moondrop Crescent,kurin,https://kurin.squig.link/data/
Moondrop Crescent,data_mrs,https://squig.link/data_mrs/
Tanchjim Darling,precog,https://precog.squig.link/data/
Tanchjim Darling,recode,https://recode.squig.link/data/
Tanchjim Darling,data_mrs,https://squig.link/data_mrs/
Shortbus Glamdring,pw,https://pw.squig.link/data/
Shortbus Glamdring,shortbus,https://shortbus.squig.link/data/
QDC T1c,pw,https://pw.squig.link/data/
dbE PR500,aftersound,https://aftersound.squig.link/data/
LZ AX,hbb,https://hbb.squig.link/data/
Muse HiFi Power,aftersound,https://aftersound.squig.link/data/
Muse HiFi Power,vsg,https://vsg.squig.link/data/
Muse HiFi Power,hbb,https://hbb.squig.link/data/
Muse HiFi Power,vortexreviews,https://vortexreviews.squig.link/data/
KZ ZSN Pro,data_mrs,https://squig.link/data_mrs/
KZ ZSN Pro,melatonin,https://melatonin.squig.link/data/
KZ ZSN Pro,pw,https://pw.squig.link/data/
KZ ZSN Pro,eplv,https://eplv.squig.link/data/
KZ ZSN Pro,aftersound,https://aftersound.squig.link/data/
KZ ZSN Pro,achoreviews,https://achoreviews.squig.link/data/
KZ ZSN Pro,kurin,https://kurin.squig.link/data/
KZ ZSN Pro,ankramutt,https://ankramutt.squig.link/data/
SeekReal Audio Dawn Pro,hbb,https://hbb.squig.link/data/
CVJ TXS,aftersound,https://aftersound.squig.link/data/
CVJ TXS,ianfann,https://ianfann.squig.link/data/
Raptgo Bridge,ianfann,https://ianfann.squig.link/data/
Raptgo Bridge,hbb,https://hbb.squig.link/data/
Kiwi Ears Quartet,ianfann,https://ianfann.squig.link/data/
Kiwi Ears Quartet,hbb,https://hbb.squig.link/data/
Project HRP,freeryder05,https://freeryder05.squig.link/data/
Project HRP,timmyv,https://timmyv.squig.link/data/
Project HRP,animagus,https://animagus.squig.link/data/
Project HRP,data_mrs,https://squig.link/data_mrs/
Project HRP,iemworld,https://iemworld.squig.link/data/
Project HRP,cammyfi,https://cammyfi.squig.link/data/
Project HRP,hobbytalk,https://hobbytalk.squig.link/data/
Project HRP,arn,https://arn.squig.link/data/
Project HRP,wdym,https://wdym.squig.link/data/
Project HRP,ankramutt,https://ankramutt.squig.link/data/
CCA C12,melatonin,https://melatonin.squig.link/data/
KZ ZAX,hbb,https://hbb.squig.link/data/
KZ ZAX,melatonin,https://melatonin.squig.link/data/
KZ ZAX,pw,https://pw.squig.link/data/
KZ ZAX,vortexreviews,https://vortexreviews.squig.link/data/
KZ ZAX,achoreviews,https://achoreviews.squig.link/data/
KZ ZST X,hbb,https://hbb.squig.link/data/
KZ ZST X,melatonin,https://melatonin.squig.link/data/
KZ ZST X,pw,https://pw.squig.link/data/
KZ ZST X,eplv,https://eplv.squig.link/data/
KZ ZST X,vortexreviews,https://vortexreviews.squig.link/data/
KZ ZST X,aftersound,https://aftersound.squig.link/data/
KZ ZST X,achoreviews,https://achoreviews.squig.link/data/
Softears Cerberus,pw,https://pw.squig.link/data/
Softears Cerberus,kurin,https://kurin.squig.link/data/
Softears Cerberus,precog,https://precog.squig.link/data/
1Mii E302,eplv,https://eplv.squig.link/data/
Edifier NeoBuds S,aftersound,https://aftersound.squig.link/data/
Tanchjim Cora,cqtek,https://cqtek.squig.link/data/
Campfire Audio Supermoon Universal,animagus,https://animagus.squig.link/data/
BGVP NE5,animagus,https://animagus.squig.link/data/
Soundpeats Capsule3 Pro,ianfann,https://ianfann.squig.link/data/
Soundpeats Capsule3 Pro,hobbytalk,https://hobbytalk.squig.link/data/
Soundpeats Capsule3 Pro,vortexreviews,https://vortexreviews.squig.link/data/
Soundpeats Capsule3 Pro,pw,https://pw.squig.link/data/
KZ ZSN,hbb,https://hbb.squig.link/data/
KZ ZSN,melatonin,https://melatonin.squig.link/data/
KZ ZSN,pw,https://pw.squig.link/data/
KZ ZSN,eplv,https://eplv.squig.link/data/
KZ ZSN,achoreviews,https://achoreviews.squig.link/data/
Hyla TE-5B,precog,https://precog.squig.link/data/
NiceHCK M5,cqtek,https://cqtek.squig.link/data/
64 Audio Tia Trio,aftersound,https://aftersound.squig.link/data/
64 Audio Tia Trio,hbb,https://hbb.squig.link/data/
64 Audio Tia Trio,harpo,https://harpo.squig.link/data/
64 Audio Tia Trio,precog,https://precog.squig.link/data/
KZ PR1 HiFi,pw,https://pw.squig.link/data/
KZ PR1 HiFi,vortexreviews,https://vortexreviews.squig.link/data/
KZ PR1 HiFi,arn,https://arn.squig.link/data/
KZ PR1 HiFi,melatonin,https://melatonin.squig.link/data/
Soundpeats Mini Pro,eplv,https://eplv.squig.link/data/
Soundpeats Mini Pro,vortexreviews,https://vortexreviews.squig.link/data/
4-Acoustic Melodie,recode,https://recode.squig.link/data/
DROP x Grell TWS1X,precog,https://precog.squig.link/data/
64 Audio Nio,precog,https://precog.squig.link/data/
64 Audio Nio,data_mrs,https://squig.link/data_mrs/
Kinera Idun Golden,aftersound,https://aftersound.squig.link/data/
Kinera Idun Golden,ianfann,https://ianfann.squig.link/data/
Kinera Idun Golden,hbb,https://hbb.squig.link/data/
Kinera Idun Golden,ankramutt,https://ankramutt.squig.link/data/
Audiosense DT300,ianfann,https://ianfann.squig.link/data/
Audiosense DT300,tgx78,https://tgx78.squig.link/data/
Audiosense DT300,eplv,https://eplv.squig.link/data/
Audiosense DT300,rg,https://rg.squig.link/data/
Akros Eramus,pw,https://pw.squig.link/data/
KZ EDX Ultra,pw,https://pw.squig.link/data/
KZ EDX Ultra,vortexreviews,https://vortexreviews.squig.link/data/
KZ EDX Ultra,aftersound,https://aftersound.squig.link/data/
KZ EDX Ultra,ianfann,https://ianfann.squig.link/data/
KZ EDX Ultra,jacstone,https://jacstone.squig.link/data/
KZ EDX Ultra,rg,https://rg.squig.link/data/
KZ EDX Ultra,precog,https://precog.squig.link/data/
Rose Technics Aura Evo,ianfann,https://ianfann.squig.link/data/
Rose Technics Aura Evo,hbb,https://hbb.squig.link/data/
Aya Audio Trident,precog,https://precog.squig.link/data/
LZ A4 Pro,rg,https://rg.squig.link/data/
LZ A4 Pro,achoreviews,https://achoreviews.squig.link/data/
LZ A4 Pro,cqtek,https://cqtek.squig.link/data/
LZ A4 Pro,hbb,https://hbb.squig.link/data/
7Hz i88,hbb,https://hbb.squig.link/data/
Grado GT220,kurin,https://kurin.squig.link/data/
JVC HA-FDX1,precog,https://precog.squig.link/data/
NiceHCK Lofty,cqtek,https://cqtek.squig.link/data/
NiceHCK Lofty,melatonin,https://melatonin.squig.link/data/
OPPO Enco X,kurin,https://kurin.squig.link/data/
Geek Wold GK100,timmyv,https://timmyv.squig.link/data/
Geek Wold GK100,arn,https://arn.squig.link/data/
FiiO FH7,iemworld,https://iemworld.squig.link/data/
FiiO FH7,precog,https://precog.squig.link/data/
Jomo GT600,soundjedi,https://soundjedi.squig.link/data/
RevoNext RH-215,ianfann,https://ianfann.squig.link/data/
BQEYZ Autumn,hbb,https://hbb.squig.link/data/
BQEYZ Autumn,bryaudioreviews,https://bryaudioreviews.squig.link/data/
BQEYZ Autumn,cqtek,https://cqtek.squig.link/data/
BQEYZ Autumn,shortbus,https://shortbus.squig.link/data/
BQEYZ Autumn,vortexreviews,https://vortexreviews.squig.link/data/
BQEYZ Autumn,precog,https://precog.squig.link/data/
BQEYZ Autumn,bedrock,https://bedrock.squig.link/data/
BQEYZ Autumn,ianfann,https://ianfann.squig.link/data/
BQEYZ Autumn,arn,https://arn.squig.link/data/
BQEYZ Autumn,rg,https://rg.squig.link/data/
BQEYZ Autumn,nymz,https://nymz.squig.link/data/
BQEYZ Autumn,data_mrs,https://squig.link/data_mrs/
Aur Audio Neon Pro,hbb,https://hbb.squig.link/data/
DROP x Dan Clark Audio Aeon Closed X,vsg,https://vsg.squig.link/data/
Sony Z1R,nymz,https://nymz.squig.link/data/
Fat Freq Grand Maestro,aftersound,https://aftersound.squig.link/data/
Penon Audio Vortex,harpo,https://harpo.squig.link/data/
Penon Audio Vortex,tgx78,https://tgx78.squig.link/data/
HiFiMAN Svanar,soundjedi,https://soundjedi.squig.link/data/
HiFiMAN Svanar,achoreviews,https://achoreviews.squig.link/data/
HiFiMAN Svanar,vsg,https://vsg.squig.link/data/
HiFiMAN Svanar,animagus,https://animagus.squig.link/data/
55Hz J2s,hbb,https://hbb.squig.link/data/
KZ DQ6,hbb,https://hbb.squig.link/data/
KZ DQ6,melatonin,https://melatonin.squig.link/data/
KZ DQ6,pw,https://pw.squig.link/data/
KZ DQ6,eplv,https://eplv.squig.link/data/
KZ DQ6,vortexreviews,https://vortexreviews.squig.link/data/
KZ DQ6,precog,https://precog.squig.link/data/
KZ DQ6,aftersound,https://aftersound.squig.link/data/
KZ DQ6,ianfann,https://ianfann.squig.link/data/
KZ DQ6,achoreviews,https://achoreviews.squig.link/data/
KZ DQ6,jacstone,https://jacstone.squig.link/data/
KZ DQ6,rg,https://rg.squig.link/data/
KZ DQ6,nymz,https://nymz.squig.link/data/
KZ DQ6,data_mrs,https://squig.link/data_mrs/
BGVP DM9,animagus,https://animagus.squig.link/data/
Audiosense DT100,tgx78,https://tgx78.squig.link/data/
Audiosense DT100,rg,https://rg.squig.link/data/
Sonic Memory SM2,recode,https://recode.squig.link/data/
Etymotic Evo,vsg,https://vsg.squig.link/data/
Etymotic Evo,precog,https://precog.squig.link/data/
Etymotic Evo,kurin,https://kurin.squig.link/data/
Etymotic Evo,data_mrs,https://squig.link/data_mrs/
Sony IER-M7,vortexreviews,https://vortexreviews.squig.link/data/
Sony IER-M7,bryaudioreviews,https://bryaudioreviews.squig.link/data/
Sony IER-M7,timmyv,https://timmyv.squig.link/data/
Sony IER-M7,kurin,https://kurin.squig.link/data/
KZ ZSN Pro X,hbb,https://hbb.squig.link/data/
KZ ZSN Pro X,bryaudioreviews,https://bryaudioreviews.squig.link/data/
KZ ZSN Pro X,melatonin,https://melatonin.squig.link/data/
KZ ZSN Pro X,pw,https://pw.squig.link/data/
KZ ZSN Pro X,eplv,https://eplv.squig.link/data/
KZ ZSN Pro X,aftersound,https://aftersound.squig.link/data/
KZ ZSN Pro X,achoreviews,https://achoreviews.squig.link/data/
KZ ZSN Pro X,nymz,https://nymz.squig.link/data/
Sony XBA-H3,kurin,https://kurin.squig.link/data/
Auglamour RT-3,cqtek,https://cqtek.squig.link/data/
Auglamour RT-3,data_mrs,https://squig.link/data_mrs/
Aur Audio Neon,soundjedi,https://soundjedi.squig.link/data/
Aur Audio Neon,vortexreviews,https://vortexreviews.squig.link/data/
Final Audio VR3000,rg,https://rg.squig.link/data/
Final Audio VR3000,nymz,https://nymz.squig.link/data/
Final Audio VR3000,data_mrs,https://squig.link/data_mrs/
Moondrop SSP,cqtek,https://cqtek.squig.link/data/
Moondrop SSP,recode,https://recode.squig.link/data/
Moondrop SSP,data_mrs,https://squig.link/data_mrs/
Moondrop SSP,eplv,https://eplv.squig.link/data/
Moondrop SSP,precog,https://precog.squig.link/data/
Moondrop SSP,aftersound,https://aftersound.squig.link/data/
Moondrop SSP,bedrock,https://bedrock.squig.link/data/
Moondrop SSP,achoreviews,https://achoreviews.squig.link/data/
Moondrop SSP,ankramutt,https://ankramutt.squig.link/data/
FiR Audio M5,soundjedi,https://soundjedi.squig.link/data/
Apple AirPods Pro,precog,https://precog.squig.link/data/
Apple AirPods Pro,data_mrs,https://squig.link/data_mrs/
GK GS10,pw,https://pw.squig.link/data/
GK GS10,hbb,https://hbb.squig.link/data/
GK GS10,melatonin,https://melatonin.squig.link/data/
Reecho Insects Awaken,aftersound,https://aftersound.squig.link/data/
Reecho Insects Awaken,hbb,https://hbb.squig.link/data/
Huawei FreeBuds 4i,kurin,https://kurin.squig.link/data/
Bose QuietComfort Earbuds,precog,https://precog.squig.link/data/
Bose QuietComfort Earbuds,melatonin,https://melatonin.squig.link/data/
Subtonic Storm,soundjedi,https://soundjedi.squig.link/data/
Subtonic Storm,hbb,https://hbb.squig.link/data/
Lypertek PurePlay Z3,aftersound,https://aftersound.squig.link/data/
Lypertek PurePlay Z3,hobbytalk,https://hobbytalk.squig.link/data/
Lypertek PurePlay Z3,vsg,https://vsg.squig.link/data/
Lypertek PurePlay Z3,rg,https://rg.squig.link/data/
Sony WF-1000XM3,rg,https://rg.squig.link/data/
Sony WF-1000XM3,kurin,https://kurin.squig.link/data/
Sony WF-1000XM3,data_mrs,https://squig.link/data_mrs/
Bose QuietComfort 30,melatonin,https://melatonin.squig.link/data/
Fearless Audio S8F,hbb,https://hbb.squig.link/data/
Sony WF-1000X,kurin,https://kurin.squig.link/data/
Queen of Audio Adonis,timmyv,https://timmyv.squig.link/data/
55Hz J2b,hbb,https://hbb.squig.link/data/
KZ AS24,ianfann,https://ianfann.squig.link/data/
Philips SHE3855,kurin,https://kurin.squig.link/data/
CCA C10,hbb,https://hbb.squig.link/data/
CCA C10,timmyv,https://timmyv.squig.link/data/
CCA C10,melatonin,https://melatonin.squig.link/data/
CCA C10,eplv,https://eplv.squig.link/data/
CCA C10,aftersound,https://aftersound.squig.link/data/
CCA C10,bedrock,https://bedrock.squig.link/data/
CCA C10,rg,https://rg.squig.link/data/
CCA C10,data_mrs,https://squig.link/data_mrs/
MiM Audio Dark Magician,hbb,https://hbb.squig.link/data/
MiM Audio Dark Magician,pw,https://pw.squig.link/data/
MiM Audio Dark Magician,shortbus,https://shortbus.squig.link/data/
MiM Audio Dark Magician,vortexreviews,https://vortexreviews.squig.link/data/
MiM Audio Dark Magician,precog,https://precog.squig.link/data/
MiM Audio Dark Magician,ianfann,https://ianfann.squig.link/data/
MiM Audio Dark Magician,soundjedi,https://soundjedi.squig.link/data/
MiM Audio Dark Magician,nymz,https://nymz.squig.link/data/
MiM Audio Dark Magician,data_mrs,https://squig.link/data_mrs/
Moondrop Droplet DSP,timmyv,https://timmyv.squig.link/data/
Hidizs MS4,hbb,https://hbb.squig.link/data/
Hidizs MS4,melatonin,https://melatonin.squig.link/data/
Custom Art FIBAE 7 Unlimited,hbb,https://hbb.squig.link/data/
Custom Art FIBAE 7 Unlimited,animagus,https://animagus.squig.link/data/
Custom Art FIBAE 7 Unlimited,data_mrs,https://squig.link/data_mrs/
Custom Art FIBAE 7 Unlimited,vsg,https://vsg.squig.link/data/
Custom Art FIBAE 7 Unlimited,precog,https://precog.squig.link/data/
Samsung EO-IG955,kurin,https://kurin.squig.link/data/
Moondrop Illumination,precog,https://precog.squig.link/data/
Moondrop Illumination,hbb,https://hbb.squig.link/data/
Moondrop Illumination,recode,https://recode.squig.link/data/
Moondrop Illumination,data_mrs,https://squig.link/data_mrs/
Noble Audio Sultan,hbb,https://hbb.squig.link/data/
Noble Audio Sultan,precog,https://precog.squig.link/data/
JBL Tune 710 BTNC,wdym,https://wdym.squig.link/data/
NF Audio NM2+,cqtek,https://cqtek.squig.link/data/
NF Audio NM2+,melatonin,https://melatonin.squig.link/data/
QDC Anole V14,hbb,https://hbb.squig.link/data/
QDC Anole V14,precog,https://precog.squig.link/data/
QDC Anole V14,data_mrs,https://squig.link/data_mrs/
Samsung EO-IC100,kr0mka,https://kr0mka.squig.link/data/
DUNU Zen Pro,tgx78,https://tgx78.squig.link/data/
DUNU Zen Pro,precog,https://precog.squig.link/data/
DUNU Zen Pro,aftersound,https://aftersound.squig.link/data/
DUNU Zen Pro,vsg,https://vsg.squig.link/data/
DUNU Zen Pro,nymz,https://nymz.squig.link/data/
DUNU Zen Pro,data_mrs,https://squig.link/data_mrs/
Sony IER-M9,aftersound,https://aftersound.squig.link/data/
Sony IER-M9,tgx78,https://tgx78.squig.link/data/
